time,thscode,ths_chg_ratio_m_stock
2016-05-31,600406.SH,-1.9164875168631
2016-05-31,000540.SZ,-7.9022988505747
2016-05-31,000063.SZ,-3.1623330990864
2016-05-31,002050.SZ,26.359745230092
2016-05-31,600000.SH,2.5799214806506
2016-05-31,600332.SH,8.3030852994556
2016-05-31,600637.SH,-2.4561403508772
2016-05-31,300136.SZ,-7.5165425971878
2016-05-31,002415.SZ,6.1944516492788
2016-05-31,600208.SH,7.3569482288828
2016-05-31,601857.SH,-0.67385444743935
2016-05-31,600518.SH,2.2058692831369
2016-05-31,600233.SH,-0.62929061784895
2016-05-31,000983.SZ,-13.668224299065
2016-05-31,600100.SH,24.30441898527
2016-05-31,002027.SZ,-10.33221578787
2016-05-31,000002.SZ,0.0
2016-05-31,600837.SH,5.455755156354
2016-05-31,601225.SH,-9.775967413442
2016-05-31,000938.SZ,1.3357519788918
2016-05-31,600340.SH,0.32084800441119
2016-05-31,000671.SZ,2.2523275947882
2016-05-31,002714.SZ,-2.7445855115758
2016-05-31,600011.SH,0.40106951871657
2016-05-31,600958.SH,-1.9922523519646
2016-05-31,000725.SZ,-0.83682008368201
2016-05-31,600373.SH,0.96200096200095
2016-05-31,600008.SH,0.36895628329741
2016-05-31,600704.SH,-1.9292604501608
2016-05-31,001979.SZ,-0.21111893033076
2016-05-31,002608.SZ,0.0
2016-05-31,000425.SZ,-4.4642857142857
2016-05-31,002493.SZ,-1.0534846029173
2016-05-31,600804.SH,-1.5873015873016
2016-05-31,600588.SH,-0.47095761381475
2016-05-31,601288.SH,2.2435897435898
2016-05-31,600061.SH,5.7540884312538
2016-05-31,000060.SZ,-6.4700285442436
2016-05-31,600309.SH,-1.3647642679901
2016-05-31,600959.SH,-0.7806955287438
2016-05-31,002602.SZ,-10.266666666667
2016-05-31,002008.SZ,6.7505819067046
2016-05-31,600339.SH,0.0
2016-05-31,601155.SH,-8.3748753738784
2016-05-31,600109.SH,0.61255742725881
2016-05-31,600170.SH,-4.5337692308442
2016-05-31,000895.SZ,4.1767848470131
2016-05-31,601216.SH,-6.3291139240506
2016-05-31,002450.SZ,-2.9143361789815
2016-05-31,600369.SH,2.3500634671355
2016-05-31,600038.SH,-0.27812895069534
2016-05-31,600219.SH,-7.372654155496
2016-05-31,300122.SZ,3.4229177419663
2016-05-31,601800.SH,-3.5087719298246
2016-05-31,300124.SZ,2.0153088279609
2016-05-31,000157.SZ,-2.803738317757
2016-05-31,002252.SZ,0.45144249021052
2016-05-31,600023.SH,-1.8450184501845
2016-05-31,601018.SH,-7.8991596638655
2016-05-31,002558.SZ,1.9741902401504
2016-05-31,600028.SH,-0.82135523613964
2016-05-31,600068.SH,-0.33783783783782
2016-05-31,000166.SZ,1.6666666666666
2016-05-31,600606.SH,-8.6012861736334
2016-05-31,600809.SH,14.835164835165
2016-05-31,601688.SH,6.1458931648478
2016-05-31,000423.SZ,0.89208006962576
2016-05-31,601169.SH,4.4660194174757
2016-05-31,000100.SZ,-1.1627906976744
2016-05-31,601555.SH,2.5182778229082
2016-05-31,000630.SZ,-6.1818181818182
2016-05-31,300003.SZ,2.8490028490028
2016-05-31,002142.SZ,6.2767475035663
2016-05-31,600115.SH,10.509031198686
2016-05-31,600547.SH,-2.918989832732
2016-05-31,600674.SH,0.94562647754136
2016-05-31,600682.SH,4.8080651415277
2016-05-31,000961.SZ,1.451800232288
2016-05-31,002475.SZ,1.0276399716513
2016-05-31,600705.SH,1.9213973799127
2016-05-31,600089.SH,-2.6376146788991
2016-05-31,002352.SZ,10.008526386445
2016-05-31,000413.SZ,4.6235138705416
2016-05-31,600487.SH,-7.4980872226473
2016-05-31,601919.SH,-6.5140845070423
2016-05-31,600346.SH,-10.714285714286
2016-05-31,002797.SZ,79.76501305483
2016-05-31,601111.SH,2.496328928047
2016-05-31,000623.SZ,2.0917135961384
2016-05-31,600663.SH,7.3556073556074
2016-05-31,601166.SH,0.49627791563274
2016-05-31,601328.SH,2.7881040892193
2016-05-31,601238.SH,5.9821428571429
2016-05-31,600177.SH,0.32938076416338
2016-05-31,000776.SZ,4.0480708412397
2016-05-31,300072.SZ,3.8461538461538
2016-05-31,600688.SH,-8.3333333333333
2016-05-31,000839.SZ,-11.990291262136
2016-05-31,002625.SZ,-8.8814411395057
2016-05-31,600176.SH,-1.888876743809
2016-06-30,601985.SH,-1.4430014430014
2016-06-30,300144.SZ,-0.71741729772818
2016-06-30,600029.SH,3.2163742690058
2016-06-30,600690.SH,-2.9508196721311
2016-06-30,601958.SH,-2.511961722488
2016-06-30,002673.SZ,8.5463229618287
2016-06-30,600031.SH,-1.3752455795678
2016-06-30,002236.SZ,-1.4296463506396
2016-06-30,601988.SH,0.76544065574758
2016-06-30,002385.SZ,-2.7744270205066
2016-06-30,000651.SZ,0.0
2016-06-30,002074.SZ,21.139465991944
2016-06-30,002456.SZ,1.0966415352982
2016-06-30,000826.SZ,1.8696668478424
2016-06-30,600886.SH,-0.60240963855421
2016-06-30,000786.SZ,1.7937219730942
2016-06-30,601186.SH,-1.4836795252225
2016-06-30,000625.SZ,-1.2714817583354
2016-06-30,601012.SH,8.3887043189369
2016-06-30,300015.SZ,10.898603521554
2016-06-30,600050.SH,-3.3191230207065
2016-06-30,601933.SH,-2.8374750918104
2016-06-30,002624.SZ,-1.7694509497788
2016-06-30,600157.SH,-4.6004842615012
2016-06-30,002024.SZ,-1.4519056261343
2016-06-30,601099.SH,-4.5171339563863
2016-06-30,300408.SZ,1.7563739376771
2016-06-30,600196.SH,0.34732202436952
2016-06-30,600018.SH,-2.6717557251909
2016-06-30,600900.SH,0.24077046548957
2016-06-30,601021.SH,-3.8507821901324
2016-06-30,600271.SH,-5.8916567813365
2016-06-30,600585.SH,-1.6488429432808
2016-06-30,600016.SH,-0.00017917101157584
2016-06-30,002470.SZ,5.6430446194226
2016-06-30,601607.SH,-2.0618556701031
2016-06-30,600741.SH,0.53977876799372
2016-06-30,600372.SH,4.0064102564102
2016-06-30,000768.SZ,14.017663994056
2016-06-30,601390.SH,-3.8620689655172
2016-06-30,002065.SZ,0.0
2016-06-30,002739.SZ,-0.22874962897954
2016-06-30,002007.SZ,2.024901874139
2016-06-30,601727.SH,-3.0769230769231
2016-06-30,600066.SH,1.0204081632653
2016-06-30,600570.SH,9.1548144515285
2016-06-30,000568.SZ,21.026894865526
2016-06-30,603799.SH,18.546845124283
2016-06-30,601718.SH,-1.4193548387097
2016-06-30,601211.SH,-0.43499664534778
2016-06-30,000959.SZ,-4.3927648578811
2016-06-30,000792.SZ,14.054054054054
2016-06-30,601611.SH,318.4
2016-06-30,300027.SZ,-9.2493297587131
2016-06-30,000338.SZ,-1.6372795969773
2016-06-30,000963.SZ,4.5212998901565
2016-06-30,600010.SH,-6.2295081967213
2016-06-30,002294.SZ,3.030303030303
2016-06-30,600104.SH,0.0
2016-06-30,601377.SH,-9.547123623011
2016-06-30,300251.SZ,-3.9867109634551
2016-06-30,002500.SZ,12.119160460393
2016-06-30,300059.SZ,0.9549795361528
2016-06-30,600887.SH,8.1765087605451
2016-06-30,600390.SH,4.9141965678627
2016-06-30,002594.SZ,2.0234113712375
2016-06-30,600816.SH,0.53635280095352
2016-06-30,002153.SZ,-1.1985018726592
2016-06-30,601336.SH,-4.4465468306528
2016-06-30,600703.SH,-1.7707820954255
2016-06-30,600660.SH,0.46123186710644
2016-06-30,601899.SH,10.130718954248
2016-06-30,000503.SZ,1.540404040404
2016-06-30,601198.SH,1.821267513133
2016-06-30,002310.SZ,3.4154777345439
2016-06-30,300017.SZ,0.20876826722338
2016-06-30,000402.SZ,-2.7027027027027
2016-06-30,000709.SZ,-0.7168458781362
2016-06-30,601766.SH,-5.4639175257732
2016-06-30,601633.SH,-1.4018691588785
2016-06-30,600188.SH,17.613908371455
2016-06-30,000001.SZ,0.43168307916612
2016-06-30,002146.SZ,2.2892236932894
2016-06-30,601888.SH,0.68504751038475
2016-06-30,600383.SH,-7.085201793722
2016-06-30,300433.SZ,0.61302024794098
2016-06-30,600498.SH,1.0403662089055
2016-06-30,600085.SH,8.3272727272727
2016-06-30,601998.SH,-2.2413793103448
2016-06-30,600438.SH,-4.7904191616766
2016-06-30,601877.SH,1.3440860215054
2016-06-30,000538.SZ,4.0103545785779
2016-06-30,002202.SZ,0.19867549668875
2016-06-30,601628.SH,-1.7149188822352
2016-06-30,600482.SH,3.8998097653773
2016-06-30,002601.SZ,10.189573459716
2016-06-30,601901.SH,3.6535859269283
2016-06-30,002508.SZ,9.0369866387731
2016-06-30,600019.SH,-6.2947908509294
2016-06-30,600549.SH,11.541881611302
2016-06-30,000858.SZ,8.3250083250083
2016-06-30,600153.SH,-30.123888598612
2016-06-30,600519.SH,10.379249064166
2016-06-30,002085.SZ,6.5055762081784
2016-06-30,600297.SH,-14.94140625
2016-06-30,000333.SZ,11.100702576112
2016-06-30,600036.SH,-2.7777777777778
2016-06-30,601333.SH,-3.9312039312039
2016-06-30,601991.SH,-2.9925187032419
2016-06-30,300024.SZ,-0.70394994133751
2016-06-30,000415.SZ,0.0
2016-06-30,600535.SH,-1.7042330951072
2016-06-30,601992.SH,-2.8822055137845
2016-06-30,600362.SH,1.1252813203301
2016-06-30,600820.SH,-0.99897813009608
2016-06-30,601808.SH,-2.8164978713214
2016-06-30,601601.SH,-0.91608647856357
2016-06-30,600489.SH,16.115702479339
2016-06-30,002555.SZ,0.032087640930596
2016-06-30,000728.SZ,-2.3364485981309
2016-06-30,603288.SH,1.8766756032172
2016-06-30,600867.SH,0.43024335670201
2016-06-30,002241.SZ,6.1342958544566
2016-06-30,000723.SZ,0.65897858319605
2016-06-30,600893.SH,2.6362559241706
2016-06-30,601088.SH,0.86021505376346
2016-06-30,600015.SH,-3.0392156862745
2016-06-30,601006.SH,-0.92307692307691
2016-06-30,002230.SZ,13.158801240096
2016-06-30,603993.SH,7.5129533678757
2016-06-30,600030.SH,-3.3353186420488
2016-06-30,000898.SZ,-1.0335917312662
2016-06-30,601939.SH,2.9684391978954
2016-06-30,600583.SH,-0.89430341603424
2016-06-30,601318.SH,-2.078239608802
2016-06-30,000069.SZ,-2.2479907379971
2016-06-30,600999.SH,1.1761326852011
2016-06-30,600048.SH,1.6489988221437
2016-06-30,002466.SZ,-4.0674157303371
2016-06-30,600009.SH,-5.990617105738
2016-06-30,601989.SH,2.9268292682927
2016-06-30,002081.SZ,0.41778609448171
2016-06-30,600111.SH,-11.307536154007
2016-06-30,002411.SZ,-0.50034668800771
2016-06-30,002572.SZ,7.4209012464046
2016-06-30,601009.SH,-3.3558771102563
2016-06-30,600795.SH,-0.67796610169492
2016-06-30,601117.SH,1.0968921389397
2016-06-30,002304.SZ,7.8642291710529
2016-06-30,002460.SZ,4.7617257967528
2016-06-30,002468.SZ,5.5309734513274
2016-06-30,600352.SH,0.7427145603609
2016-06-30,600376.SH,8.0660835762877
2016-06-30,000559.SZ,5.6194989844279
2016-06-30,300033.SZ,1.205268389662
2016-06-30,002044.SZ,5.1216854340719
2016-06-30,600276.SH,5.0024463920756
2016-06-30,002736.SZ,14.152471172696
2016-06-30,601818.SH,1.3477088948787
2016-06-30,600221.SH,-1.2461059190031
2016-06-30,000783.SZ,15.19364448858
2016-06-30,000876.SZ,-0.19821210854787
2016-06-30,601866.SH,-8.5450346420323
2016-06-30,600522.SH,8.3152513179092
2016-06-30,601398.SH,1.8348623853211
2016-06-30,600398.SH,0.89285714285716
2016-06-30,601788.SH,-0.11792452830189
2016-06-30,000627.SZ,0.52015604681405
2016-06-30,600436.SH,18.478546986049
2016-06-30,600118.SH,5.5607917059378
2016-06-30,601669.SH,-4.9916805324459
2016-06-30,601618.SH,-1.6
2016-06-30,601898.SH,7.7244258872651
2016-06-30,600739.SH,-3.1716417910448
2016-06-30,300070.SZ,-3.3766233766234
2016-06-30,600516.SH,4.5766590389016
2016-06-30,600415.SH,-4.00864854118
2016-06-30,601360.SH,31.996353691887
2016-06-30,601600.SH,-8.2725060827251
2016-06-30,601668.SH,0.64754968621424
2016-06-30,600406.SH,-0.3725782414307
2016-06-30,000540.SZ,-2.808112324493
2016-06-30,000063.SZ,4.0638606676343
2016-06-30,002050.SZ,5.2344601962923
2016-06-30,600000.SH,-3.5808296395874
2016-06-30,600332.SH,3.2258064516129
2016-06-30,600637.SH,-2.9976019184652
2016-06-30,300136.SZ,17.160424818334
2016-06-30,002415.SZ,1.6579819990526
2016-06-30,600208.SH,7.3604060913706
2016-06-30,601857.SH,-1.5649136507817
2016-06-30,600518.SH,1.6053511705686
2016-06-30,600233.SH,12.032239493379
2016-06-30,000983.SZ,10.284167794317
2016-06-30,600100.SH,-1.5141540487163
2016-06-30,002027.SZ,13.050537630285
2016-06-30,000002.SZ,0.0
2016-06-30,600837.SH,-2.7129337539432
2016-06-30,601225.SH,16.704288939052
2016-06-30,000938.SZ,-0.92758340113913
2016-06-30,600340.SH,-1.2955465587044
2016-06-30,000671.SZ,-1.6556291390728
2016-06-30,002714.SZ,-2.9948166634671
2016-06-30,600011.SH,0.13315579227696
2016-06-30,600958.SH,-3.1151114086884
2016-06-30,000725.SZ,-2.1107216728134
2016-06-30,600373.SH,-0.76631361154283
2016-06-30,600008.SH,-2.75
2016-06-30,600704.SH,1.7929036425764
2016-06-30,001979.SZ,2.335695552383
2016-06-30,002608.SZ,0.0
2016-06-30,000425.SZ,-4.6728971962617
2016-06-30,002493.SZ,-0.52820997805466
2016-06-30,600804.SH,-1.989247311828
2016-06-30,600588.SH,2.944269190326
2016-06-30,601288.SH,0.31347962382446
2016-06-30,600061.SH,2.0618556701031
2016-06-30,000060.SZ,6.2099739617542
2016-06-30,600309.SH,8.8050314465409
2016-06-30,600959.SH,-0.14306151645207
2016-06-30,002602.SZ,-8.2218920257553
2016-06-30,002008.SZ,-0.69565217391305
2016-06-30,600339.SH,0.0
2016-06-30,601155.SH,0.76169749727965
2016-06-30,600109.SH,3.2171436018464
2016-06-30,600170.SH,-2.2959183673469
2016-06-30,000895.SZ,-2.6573426573427
2016-06-30,601216.SH,0.94594594594593
2016-06-30,002450.SZ,3.9070256948099
2016-06-30,600369.SH,-10.480887792848
2016-06-30,600038.SH,5.1724137931035
2016-06-30,600219.SH,7.0911722141823
2016-06-30,300122.SZ,11.696750902527
2016-06-30,601800.SH,-2.5676613462873
2016-06-30,300124.SZ,5.2631578947368
2016-06-30,000157.SZ,-0.72115384615385
2016-06-30,002252.SZ,0.42643923240937
2016-06-30,600023.SH,0.60640560391516
2016-06-30,601018.SH,-8.2400780645219
2016-06-30,002558.SZ,31.754944686557
2016-06-30,600028.SH,-1.0203916866356
2016-06-30,600068.SH,1.5797217553395
2016-06-30,000166.SZ,-1.5222482435597
2016-06-30,600606.SH,-3.1028318063074
2016-06-30,600809.SH,6.1244019138756
2016-06-30,601688.SH,2.3809523809524
2016-06-30,000423.SZ,13.931421177485
2016-06-30,601169.SH,-3.6245353159851
2016-06-30,000100.SZ,-3.2352941176471
2016-06-30,601555.SH,8.7248265514465
2016-06-30,000630.SZ,-1.5503875968992
2016-06-30,300003.SZ,1.4992281829523
2016-06-30,002142.SZ,-0.8053691275168
2016-06-30,600115.SH,-1.7830609212482
2016-06-30,600547.SH,31.821803753212
2016-06-30,600674.SH,-0.081289798130338
2016-06-30,600682.SH,5.3274139844617
2016-06-30,000961.SZ,-19.518314963138
2016-06-30,002475.SZ,3.7062666978964
2016-06-30,600705.SH,2.1813103084781
2016-06-30,600089.SH,0.35335689045935
2016-06-30,002352.SZ,217.15039577836
2016-06-30,000413.SZ,8.459595959596
2016-06-30,600487.SH,4.4498457247549
2016-06-30,601919.SH,-4.331450094162
2016-06-30,600346.SH,-7.04
2016-06-30,002797.SZ,46.732026143791
2016-06-30,601111.SH,-1.6270822388861
2016-06-30,000623.SZ,-0.49017859998815
2016-06-30,600663.SH,-0.081186780762971
2016-06-30,601166.SH,-2.2403885752114
2016-06-30,601328.SH,1.8083182640145
2016-06-30,601238.SH,-0.52586204779178
2016-06-30,600177.SH,-4.4884208659901
2016-06-30,000776.SZ,1.8844984802432
2016-06-30,300072.SZ,2.3703703703704
2016-06-30,600688.SH,-0.97402597402598
2016-06-30,000839.SZ,17.53998896856
2016-06-30,002625.SZ,1.1034482758621
2016-06-30,600176.SH,3.0139935414424
2016-07-29,601985.SH,0.24826274654437
2016-07-29,300144.SZ,-8.1493376154155
2016-07-29,600029.SH,21.489971346705
2016-07-29,600690.SH,25.802305930969
2016-07-29,601958.SH,-4.4171779141104
2016-07-29,002673.SZ,-5.6844547563805
2016-07-29,600031.SH,3.7848605577689
2016-07-29,002236.SZ,13.587786259542
2016-07-29,601988.SH,4.0498442367601
2016-07-29,002385.SZ,-1.8610421836228
2016-07-29,000651.SZ,-0.0047401816166887
2016-07-29,002074.SZ,-6.8153027615911
2016-07-29,002456.SZ,6.5919130139314
2016-07-29,000826.SZ,-0.16366612111294
2016-07-29,600886.SH,11.75921974044
2016-07-29,000786.SZ,5.9471365638766
2016-07-29,601186.SH,-8.9670330029204
2016-07-29,000625.SZ,19.53182150695
2016-07-29,601012.SH,12.490421455939
2016-07-29,300015.SZ,0.2821366442076
2016-07-29,600050.SH,11.811023622047
2016-07-29,601933.SH,13.075060532688
2016-07-29,002624.SZ,-2.0397350993377
2016-07-29,600157.SH,0.50761421319797
2016-07-29,002024.SZ,-2.7624309392265
2016-07-29,601099.SH,-0.48939641109298
2016-07-29,300408.SZ,-7.7951002227172
2016-07-29,600196.SH,13.617245005258
2016-07-29,600018.SH,7.8108343831767
2016-07-29,600900.SH,9.3396635823357
2016-07-29,601021.SH,2.2319566124322
2016-07-29,600271.SH,-2.1428571428571
2016-07-29,600585.SH,8.9408528198074
2016-07-29,600016.SH,2.5755879059351
2016-07-29,002470.SZ,6.832298136646
2016-07-29,601607.SH,15.018606696946
2016-07-29,600741.SH,16.202712348323
2016-07-29,600372.SH,3.0207474827104
2016-07-29,000768.SZ,7.7704418486541
2016-07-29,601390.SH,-1.8651362984218
2016-07-29,002065.SZ,-20.126161349968
2016-07-29,002739.SZ,-10.700876095119
2016-07-29,002007.SZ,22.324840764331
2016-07-29,601727.SH,4.3650793650794
2016-07-29,600066.SH,16.010101010101
2016-07-29,600570.SH,-15.845439568669
2016-07-29,000568.SZ,9.3939393939394
2016-07-29,603799.SH,-5.1075268817204
2016-07-29,601718.SH,6.2124406750215
2016-07-29,601211.SH,-0.56211354693647
2016-07-29,000959.SZ,9.7297297297297
2016-07-29,000792.SZ,-5.1753022952513
2016-07-29,601611.SH,-17.82982791587
2016-07-29,300027.SZ,-5.9084194977843
2016-07-29,000338.SZ,13.457305730915
2016-07-29,000963.SZ,4.7477744807122
2016-07-29,600010.SH,-1.3986013986014
2016-07-29,002294.SZ,5.3676470588235
2016-07-29,600104.SH,22.331335079324
2016-07-29,601377.SH,4.3301759133965
2016-07-29,300251.SZ,-4.6712802768166
2016-07-29,002500.SZ,-13.401849154699
2016-07-29,300059.SZ,-11.936936936937
2016-07-29,600887.SH,11.21775644871
2016-07-29,600390.SH,-2.6022304832714
2016-07-29,002594.SZ,-2.7208654318964
2016-07-29,600816.SH,14.522821576763
2016-07-29,002153.SZ,-7.3540561031084
2016-07-29,601336.SH,-1.5841584158416
2016-07-29,600703.SH,-0.57961436081248
2016-07-29,600660.SH,17.357142857143
2016-07-29,601899.SH,4.6735377152029
2016-07-29,000503.SZ,10.843073862223
2016-07-29,601198.SH,-9.0016366612111
2016-07-29,002310.SZ,22.55836501694
2016-07-29,300017.SZ,10.699404761905
2016-07-29,000402.SZ,11.419228130441
2016-07-29,000709.SZ,4.3236308708944
2016-07-29,601766.SH,-1.5267175572519
2016-07-29,601633.SH,29.976303317536
2016-07-29,600188.SH,2.9250457038391
2016-07-29,000001.SZ,5.7471264367816
2016-07-29,002146.SZ,3.8690476190476
2016-07-29,601888.SH,2.2964984083675
2016-07-29,600383.SH,-2.6409716531503
2016-07-29,300433.SZ,-14.900426742532
2016-07-29,600498.SH,5.5616958271641
2016-07-29,600085.SH,7.3850285330648
2016-07-29,601998.SH,9.4300175855317
2016-07-29,600438.SH,-5.9748427672956
2016-07-29,601877.SH,11.777188328912
2016-07-29,000538.SZ,7.6671850699845
2016-07-29,002202.SZ,2.8420356906808
2016-07-29,601628.SH,0.57636887608069
2016-07-29,600482.SH,-5.0961245041196
2016-07-29,002601.SZ,1.6487455197133
2016-07-29,601901.SH,-5.147053772373
2016-07-29,002508.SZ,10.878433505575
2016-07-29,600019.SH,0.0
2016-07-29,600549.SH,-9.4580949175362
2016-07-29,000858.SZ,13.795590085821
2016-07-29,600153.SH,-6.25
2016-07-29,600519.SH,9.588801399825
2016-07-29,002085.SZ,-9.3659104130308
2016-07-29,600297.SH,6.8886337543054
2016-07-29,000333.SZ,18.887015177066
2016-07-29,600036.SH,2.0365690500966
2016-07-29,601333.SH,6.1622351976065
2016-07-29,601991.SH,3.8560411311054
2016-07-29,300024.SZ,-5.0807404489957
2016-07-29,000415.SZ,0.0
2016-07-29,600535.SH,14.681208053691
2016-07-29,601992.SH,4.3967074884561
2016-07-29,600362.SH,7.4925816023739
2016-07-29,600820.SH,10.488676996424
2016-07-29,601808.SH,-0.082304526748967
2016-07-29,601601.SH,-0.92455621301775
2016-07-29,600489.SH,26.156583629893
2016-07-29,002555.SZ,0.0
2016-07-29,000728.SZ,8.133971291866
2016-07-29,603288.SH,4.8026315789474
2016-07-29,600867.SH,7.1532141130981
2016-07-29,002241.SZ,-11.0529986053
2016-07-29,000723.SZ,13.256955810147
2016-07-29,600893.SH,1.7839137943577
2016-07-29,601088.SH,6.5916308119614
2016-07-29,600015.SH,4.0706958951454
2016-07-29,601006.SH,2.4864717857243
2016-07-29,002230.SZ,-11.719939117199
2016-07-29,603993.SH,-1.8699231314398
2016-07-29,600030.SH,-0.061614294516331
2016-07-29,000898.SZ,7.0496083550914
2016-07-29,601939.SH,6.5263157894737
2016-07-29,600583.SH,6.5123010130246
2016-07-29,601318.SH,2.1329989353179
2016-07-29,000069.SZ,5.78125
2016-07-29,600999.SH,1.8181818181818
2016-07-29,600048.SH,4.1714947856315
2016-07-29,002466.SZ,-8.690559850082
2016-07-29,600009.SH,7.0249520153551
2016-07-29,601989.SH,4.739336492891
2016-07-29,002081.SZ,-1.497005988024
2016-07-29,600111.SH,1.7280240420736
2016-07-29,002411.SZ,27.563025210084
2016-07-29,002572.SZ,1.1602998928954
2016-07-29,601009.SH,10.010649627263
2016-07-29,600795.SH,5.9026375777977
2016-07-29,601117.SH,3.9094555768719
2016-07-29,002304.SZ,-0.57007786429365
2016-07-29,002460.SZ,0.80717488789237
2016-07-29,002468.SZ,2.4109014675052
2016-07-29,600352.SH,10.556844547564
2016-07-29,600376.SH,2.068345323741
2016-07-29,000559.SZ,-5.5769230769231
2016-07-29,300033.SZ,-16.451810926949
2016-07-29,002044.SZ,-9.1223220456116
2016-07-29,600276.SH,8.9005235602094
2016-07-29,002736.SZ,-7.2463768115942
2016-07-29,601818.SH,7.3558914900327
2016-07-29,600221.SH,6.6246056782334
2016-07-29,000783.SZ,-10.862068965517
2016-07-29,000876.SZ,0.96153846153845
2016-07-29,601866.SH,1.010101010101
2016-07-29,600522.SH,17.448979591837
2016-07-29,601398.SH,2.0299692866064
2016-07-29,600398.SH,4.9557522123894
2016-07-29,601788.SH,-0.35419126328218
2016-07-29,000627.SZ,14.877102199224
2016-07-29,600436.SH,16.396356365252
2016-07-29,600118.SH,-0.92261904761907
2016-07-29,601669.SH,5.5435555193692
2016-07-29,601618.SH,3.2520325203252
2016-07-29,601898.SH,7.1705426356589
2016-07-29,600739.SH,-0.25690430314709
2016-07-29,300070.SZ,20.295698924731
2016-07-29,600516.SH,10.393873085339
2016-07-29,600415.SH,5.3398058252427
2016-07-29,601360.SH,-13.328729281768
2016-07-29,601600.SH,2.1220159151194
2016-07-29,601668.SH,7.1428571428571
2016-07-29,600406.SH,11.667913238594
2016-07-29,000540.SZ,3.6918138041734
2016-07-29,000063.SZ,3.2795953142275
2016-07-29,002050.SZ,-11.39896373057
2016-07-29,600000.SH,0.83493898522799
2016-07-29,600332.SH,10.836038961039
2016-07-29,600637.SH,-2.897343653911
2016-07-29,300136.SZ,-6.0591603053435
2016-07-29,002415.SZ,20.456663560112
2016-07-29,600208.SH,-0.26147280080136
2016-07-29,601857.SH,-0.13831258644537
2016-07-29,600518.SH,9.5457537853851
2016-07-29,600233.SH,12.744090441932
2016-07-29,000983.SZ,11.433329610707
2016-07-29,600100.SH,10.610581192885
2016-07-29,002027.SZ,-5.6935190793459
2016-07-29,000002.SZ,-26.901813099451
2016-07-29,600837.SH,1.7503459911831
2016-07-29,601225.SH,9.8646034816248
2016-07-29,000938.SZ,9.5105141266427
2016-07-29,600340.SH,5.0041017227235
2016-07-29,000671.SZ,0.16835016835016
2016-07-29,002714.SZ,7.4576869918147
2016-07-29,600011.SH,3.3256711922367
2016-07-29,600958.SH,-2.0226055919096
2016-07-29,000725.SZ,0.86580086580088
2016-07-29,600373.SH,6.7469879518072
2016-07-29,600008.SH,0.51413881748072
2016-07-29,600704.SH,-1.9230769230769
2016-07-29,001979.SZ,7.578947368421
2016-07-29,002608.SZ,31.428571428571
2016-07-29,000425.SZ,0.98039215686274
2016-07-29,002493.SZ,-1.5676567656766
2016-07-29,600804.SH,4.5298153175634
2016-07-29,600588.SH,15.8835546476
2016-07-29,601288.SH,2.3996417658834
2016-07-29,600061.SH,-6.8462401795735
2016-07-29,000060.SZ,1.3422818791946
2016-07-29,600309.SH,10.404624277457
2016-07-29,600959.SH,-0.54043422481885
2016-07-29,002602.SZ,-2.8602266594711
2016-07-29,002008.SZ,-0.26269702276708
2016-07-29,600339.SH,0.0
2016-07-29,601155.SH,15.11879049676
2016-07-29,600109.SH,-4.2284866468843
2016-07-29,600170.SH,9.1383812010444
2016-07-29,000895.SZ,17.57662835249
2016-07-29,601216.SH,4.6854082998661
2016-07-29,002450.SZ,5.0292397660819
2016-07-29,600369.SH,-0.13774104683195
2016-07-29,600038.SH,2.1632424120882
2016-07-29,600219.SH,3.9189189189189
2016-07-29,300122.SZ,9.8901098901099
2016-07-29,601800.SH,3.0389363722697
2016-07-29,300124.SZ,-7.4742268041237
2016-07-29,000157.SZ,1.2106537530266
2016-07-29,002252.SZ,0.10615711252655
2016-07-29,600023.SH,1.5717092337917
2016-07-29,601018.SH,1.4141414141414
2016-07-29,002558.SZ,-5.1205394058902
2016-07-29,600028.SH,1.4830508474576
2016-07-29,600068.SH,19.415807560137
2016-07-29,000166.SZ,0.925625163208
2016-07-29,600606.SH,-14.972273567468
2016-07-29,600809.SH,1.0075999196325
2016-07-29,601688.SH,-0.36997885835096
2016-07-29,000423.SZ,10.389872965092
2016-07-29,601169.SH,-0.43892212332486
2016-07-29,000100.SZ,6.3829787234043
2016-07-29,601555.SH,4.6268656716418
2016-07-29,000630.SZ,1.1811023622047
2016-07-29,300003.SZ,1.3706140350877
2016-07-29,002142.SZ,7.4793199890764
2016-07-29,600115.SH,5.446293494705
2016-07-29,600547.SH,17.733230531997
2016-07-29,600674.SH,10.653753026634
2016-07-29,600682.SH,-8.0654864093374
2016-07-29,000961.SZ,40.819964349376
2016-07-29,002475.SZ,-5.5470737913486
2016-07-29,600705.SH,-1.0204081632653
2016-07-29,600089.SH,8.1930537902794
2016-07-29,002352.SZ,-11.896838602329
2016-07-29,000413.SZ,40.046565774156
2016-07-29,600487.SH,17.170111287758
2016-07-29,601919.SH,1.5748031496063
2016-07-29,600346.SH,10.154905335628
2016-07-29,002797.SZ,-13.684731502103
2016-07-29,601111.SH,22.189349112426
2016-07-29,000623.SZ,3.0861723446894
2016-07-29,600663.SH,-1.6263736263736
2016-07-29,601166.SH,1.4435695538058
2016-07-29,601328.SH,4.6246516157341
