time,thscode,ths_eps_fore_org_num_consensus_stock,ths_fore_eps_median_consensus_stock,ths_fore_roe_median_consensus_stock,ths_fore_np_growth_consensus_stock,ths_np_growth_3y_consensus_stock,ths_rating_org_num_stock,ths_rating_upper_num_stock,ths_rating_lower_num_stock,ths_rating_keep_num_stock,ths_rating_buy_num_stock,ths_rating_in_held_num_stock,ths_rating_neutrality_num_stock,ths_rating_de_held_num_stock,ths_rating_sell_num_stock,ths_target_price_compre_value_stock
2016-01-29,002241.SZ,9,1.4499,17.7,75.279808196665,5.5673251125074,5,,,4,2,2,1,0,0,35.875
2016-01-29,600893.SH,16,0.735,8.8,34.867362143514,23.17772233945,7,,,7,4,3,0,0,0,
2016-01-29,601088.SH,18,1.1965,7.22,46.418894510517,3.3774742321879,3,,,2,0,2,1,0,0,13.66
2016-01-29,600015.SH,19,1.88,16.02,9.8400530340576,5.0036689423429,10,,1,9,2,5,2,1,0,11.2
2016-01-29,601006.SH,11,0.93,13.7,8.2367686598491,4.2097556986394,3,1,,1,1,2,0,0,0,10.74
2016-01-29,002230.SZ,20,0.6013,13.78,81.405164569352,46.427944888965,6,,,5,4,2,0,0,0,45.3333
2016-01-29,603993.SH,2,0.1817,,303.0480863604,35.918454960568,,,,,,,,,,
2016-01-29,600030.SH,14,1.805,13.05,1.9694829118983,10.357447053385,4,,1,3,1,2,1,0,0,19.05
2016-01-29,000898.SZ,8,0.0079,-0.6,99.542740662421,15.323382625894,2,1,,1,1,1,0,0,0,
2016-01-29,601939.SH,14,0.92,15.68,0.6355990052379,9.0226459124621,6,,,6,1,5,0,0,0,
2016-01-29,600583.SH,9,0.72,12.9,-9.0770495786251,49.887875988448,4,,,4,0,2,1,1,0,7.77
2016-01-29,601318.SH,20,4.03,16.1,30.487574374758,24.03442899719,6,,,6,4,2,0,0,0,44.64
2016-01-29,000069.SZ,8,0.7541,17,34.878394011657,16.545062859468,2,,,2,1,1,0,0,0,11.035
2016-01-29,600999.SH,14,1.61,16.3,-7.6971586641495,1.5995480728446,2,,,2,0,2,0,0,0,
2016-01-29,600048.SH,27,1.3968,18.95,33.220545168859,25.341040024537,11,,1,9,6,5,0,0,0,12.6957
2016-01-29,002466.SZ,23,0.3947,33.88,189.20200609979,17.454355581746,8,1,,7,5,3,0,0,0,157
2016-01-29,600009.SH,14,1.565,13.75,18.468265050675,15.864330526598,4,1,1,2,2,2,0,0,0,
2016-01-29,601989.SH,9,0.16,1.6,199.18467690243,14.470821004313,2,,,2,1,1,0,0,0,
2016-01-29,002081.SZ,14,0.8093,20.3,33.802003613808,17.435596509735,6,,1,5,4,2,0,0,0,19.5
2016-01-29,600111.SH,4,0.145,4.1,53.115232576861,16.403293685136,,,,,,,,,,
2016-01-29,002411.SZ,2,0.3332,7.25,-10.164549027986,18.09077518297,1,,,,1,0,0,0,0,20
2016-01-29,002572.SZ,18,1.3799,21.175,32.579992023804,22.956397373954,14,,,14,12,2,0,0,0,56.3429
2016-01-29,601009.SH,23,1.3333,16.735,14.127232983339,17.583647388318,11,,,11,7,3,0,1,0,21
2016-01-29,600795.SH,7,0.3629,13.5,64.615984282542,29.282199629676,2,,,1,1,0,1,0,0,4.7
2016-01-29,601117.SH,5,0.56,11.25,1.8721698323976,32.097389912943,1,,,1,0,1,0,0,0,
2016-01-29,002304.SZ,25,3.94,22.915,11.787290666569,21.702160928982,7,1,1,5,3,4,0,0,0,
2016-01-29,002460.SZ,23,0.2131,11.3,59.710472266004,16.940111087032,5,,,4,1,4,0,0,0,
2016-01-29,002468.SZ,6,0.775,7.75,21029.769788594,22.047235095165,,,,,,,,,,
2016-01-29,600352.SH,5,1.22,17.9,53.193561817894,28.482877294009,2,,,2,2,0,0,0,0,
2016-01-29,600376.SH,12,1.0048,15.2,25.078492422317,12.746261416521,4,,,4,3,0,1,0,0,11.3
2016-01-29,000559.SZ,5,0.43,17.64,26.559851013859,5.7193950999328,1,,,1,0,1,0,0,0,
2016-01-29,300033.SZ,5,1.3821,29.53,-21.525940232098,8.7416212936484,,,,,,,,,,
2016-01-29,002044.SZ,4,0.165,11.965,51.194771197128,43.304246770823,,,,,,,,,,
2016-01-29,600276.SH,23,1.1556,21.85,24.833222475917,25.224912169838,5,,,4,3,2,0,0,0,54.5
2016-01-29,002736.SZ,10,1.31,16.625,-27.615776100886,-5.1155909324008,,,,,,,,,,
2016-01-29,601818.SH,15,0.655,14.55,4.1031343244829,9.096430693231,5,,1,4,2,2,1,0,0,
2016-01-29,600221.SH,6,0.34,12.6,47.243169295083,26.476861164672,2,1,1,,1,1,0,0,0,
2016-01-29,000783.SZ,13,0.74,13.6,-0.23213791943857,-1.5765441794191,1,,,1,1,0,0,0,0,
2016-01-29,000876.SZ,12,0.7894,13.3,49.395503530678,15.777796813915,4,,,4,4,0,0,0,0,
2016-01-29,601866.SH,6,0.045,0.4,123.8384027382,,4,1,1,2,1,2,1,0,0,
2016-01-29,600522.SH,10,0.3645,10,-4.4488923954071,22.689044719056,3,1,,2,3,0,0,0,0,
2016-01-29,601398.SH,14,0.78,15.305,-1.3871114716506,7.3216896046597,6,,1,5,1,4,1,0,0,
2016-01-29,600398.SH,17,0.91,33.1,39.899330368316,8.2322649378093,4,,,4,4,0,0,0,0,
2016-01-29,601788.SH,13,1.5762,17.285,-16.669298712239,0.92903530890287,2,,,2,1,1,0,0,0,
2016-01-29,000627.SZ,1,0.6767,,1065.5432772518,,1,,,,0,1,0,0,0,
2016-01-29,600436.SH,10,1.1028,17.3,59.170519144419,32.635209685115,1,,,1,0,1,0,0,0,
2016-01-29,600118.SH,14,0.425,9.7,33.468242237377,15.379808423645,2,,,2,1,1,0,0,0,
2016-01-29,601669.SH,10,0.575,13,47.235427384535,10.100531865214,2,,,2,0,2,0,0,0,
2016-01-29,601618.SH,6,0.295,10.155,20.227889729773,12.006853728256,1,,,1,0,1,0,0,0,
2016-01-29,601898.SH,12,-0.135,-2.69,52.857113750082,35.171269525827,4,,,4,0,3,1,0,0,7.28
2016-01-29,600739.SH,1,1.41,,319.08436428616,,1,,,1,0,1,0,0,0,
2016-01-29,300070.SZ,28,0.7281,16.75,68.57811613766,18.356677707015,5,,,5,3,2,0,0,0,
2016-01-29,600516.SH,5,0.15,3.09,796.07956517264,11.209609696459,,,,,,,,,,
2016-01-29,600415.SH,5,0.24,10.8,100.90345698644,,3,,,3,3,0,0,0,0,18.5
2016-01-29,601360.SH,5,0.8082,16.165,44.253536325964,18.155468700634,1,,,1,1,0,0,0,0,
2016-01-29,601600.SH,3,0.0025,0.1,-302.27576390604,44.270353232613,,,,,,,,,,
2016-01-29,601668.SH,12,0.9426,15.7,9.9579195396026,10.48403512647,4,,1,3,2,2,0,0,0,6.9067
2016-01-29,600406.SH,17,0.59,16.87,11.639288448579,20.362719401674,6,1,,4,4,2,0,0,0,20.6
2016-01-29,000540.SZ,4,0.7041,26.75,27.868662695433,,1,,,1,1,0,0,0,0,9.4
2016-01-29,000063.SZ,15,1.0794,13.55,39.147089165188,9.5755942930381,11,,,11,8,3,0,0,0,25.784
2016-01-29,002050.SZ,5,0.4212,15.33,25.870774322533,17.591072148059,1,,,1,0,1,0,0,0,
2016-01-29,600000.SH,17,2.4591,16.57,4.4393081306059,5.1623396826831,11,,,10,5,3,3,0,0,22.565
2016-01-29,600332.SH,10,1.37,13.275,35.42010423142,27.568013699748,4,,,4,0,4,0,0,0,
2016-01-29,600637.SH,8,1.2199,28.57,10.119847520447,8.4078833999357,2,,,2,1,1,0,0,0,46
2016-01-29,300136.SZ,10,0.5228,32.65,120.31534892793,37.687078400265,5,,,5,3,2,0,0,0,42.675
2016-01-29,002415.SZ,21,1.4347,33.1,48.05086312253,23.114568528663,9,,,7,6,3,0,0,0,45.9333
2016-01-29,600208.SH,4,0.2098,8.25,59.488702627453,22.77481199282,2,,,2,2,0,0,0,0,
2016-01-29,601857.SH,11,0.22,-0.2,-3.5150553965879,55.67254234048,3,,,3,0,1,1,1,0,7.105
2016-01-29,600518.SH,12,0.7466,17,34.428994948312,22.512816602691,4,,,4,3,1,0,0,0,20
2016-01-29,600233.SH,6,0.1693,4.65,36.320106157881,20.067066198466,3,,,2,1,2,0,0,0,30.64
2016-01-29,000983.SZ,10,0.11,2.25,165.41740459493,13.013191532688,4,1,1,2,1,2,1,0,0,
2016-01-29,600100.SH,1,0.49,7.59,14.694642060227,,,,,,,,,,,
2016-01-29,002027.SZ,1,0.4257,45,9.7327870514121,12.780297006664,,,,,,,,,,
2016-01-29,000002.SZ,24,1.9069,17.7,16.27589272031,24.920381569798,6,,,5,4,1,0,1,0,20.994
2016-01-29,600837.SH,18,1.325,13.4,1.3646293142555,-3.0333756496569,4,,,4,1,3,0,0,0,19.43
2016-01-29,601225.SH,9,-0.02,-6.1,81.680399289069,8.5240796397122,4,,1,3,1,1,2,0,0,
2016-01-29,000938.SZ,9,1.6318,10.7,754.53613921795,23.44049354473,3,,,3,3,0,0,0,0,112.325
2016-01-29,600340.SH,20,2.1409,30.7,29.03087030562,30.907312472727,8,,,8,5,3,0,0,0,39.488
2016-01-29,000671.SZ,4,0.5546,21.4,60.038668783813,41.313878567215,2,,,2,2,0,0,0,0,14
2016-01-29,002714.SZ,22,1.3503,35.44,130.09381301499,28.465490338956,8,,,8,7,1,0,0,0,75.7317
2016-01-29,600011.SH,8,1.1327,18.65,20.253578499409,62.521564854967,1,,,1,1,0,0,0,0,
2016-01-29,600958.SH,11,1.0045,18,-9.9911618266491,-1.8511081449728,2,,,1,1,1,0,0,0,
2016-01-29,000725.SZ,4,0.1061,4.55,126.45213975466,12.819701340993,,,,,,,,,,
2016-01-29,600373.SH,5,1.12,16.2,45.565964799014,13.945698675699,,,,,,,,,,
2016-01-29,600008.SH,3,0.21,,37.475997692218,,1,,,1,0,1,0,0,0,
2016-01-29,600704.SH,2,0.3154,7.7,-34.59417781162,14.366484511916,1,,,1,1,0,0,0,0,
2016-01-29,001979.SZ,4,1.11,17.5,80.422355566264,24.257391528222,4,,,2,3,1,0,0,0,22.6
2016-01-29,000425.SZ,1,0.0811,2.8,1022.5702946246,42.488652645164,1,,,1,1,0,0,0,0,5.81
2016-01-29,002493.SZ,8,0.6516,20.8,407.04819154618,54.895824468117,3,,,3,2,1,0,0,0,18
2016-01-29,600804.SH,15,0.7728,16.55,52.159197766555,,6,,,5,3,2,1,0,0,31.6667
2016-01-29,600588.SH,18,0.5182,13.97,122.94936792771,46.694321367151,2,,,2,2,0,0,0,0,40
2016-01-29,601288.SH,16,0.55,15.265,-1.3037584570306,8.4468232553762,6,,1,5,1,3,2,0,0,
2016-01-29,600061.SH,1,,,,,,,,,,,,,,
2016-01-29,000060.SZ,10,0.26,5.5,160.3315517992,13.139385897235,2,1,,1,2,0,0,0,0,
2016-01-29,600309.SH,16,1.405,17.8,96.556617030515,12.332190918751,6,,,6,4,2,0,0,0,33.44
2016-01-29,600959.SH,2,0.2865,,43.73084673694,,,,,,,,,,,
2016-01-29,002008.SZ,11,0.9923,20.55,43.170766221965,25.492697666009,6,,,6,3,3,0,0,0,37.195
2016-01-29,601155.SH,2,0.8686,17.175,5.0278750357387,37.569261719106,1,,,1,0,1,0,0,0,17.55
2016-01-29,600109.SH,16,0.7289,14.01,-2.9950681487248,1.9874700892298,2,,1,,0,2,0,0,0,
2016-01-29,600170.SH,2,0.3292,,25.502483319094,11.337266619988,1,,,1,0,1,0,0,0,
2016-01-29,000895.SZ,19,1.37,24.82,4.8804074424742,11.487182552174,6,2,,4,3,3,0,0,0,28.15
2016-01-29,002450.SZ,12,0.6271,24.6,43.067389971253,,4,,,4,2,2,0,0,0,60
2016-01-29,600369.SH,14,0.635,14.1,4.0523654872783,2.9616507584382,4,3,,1,2,1,1,0,0,17.07
2016-01-29,600038.SH,18,0.9285,7.935,24.053906701989,21.010627560852,5,,,5,4,1,0,0,0,60
2016-01-29,600219.SH,2,0.445,6,123.19041634258,20.121688013791,1,,,1,0,1,0,0,0,
2016-01-29,300122.SZ,3,0.25,14.6,81.524743341812,103.71657114554,,,,,,,,,,
2016-01-29,601800.SH,9,1.05,13.15,7.4725210163751,9.9067622320817,1,,,1,0,1,0,0,0,
2016-01-29,300124.SZ,19,0.6445,22.83,28.177845987242,21.165568933911,6,,,6,4,2,0,0,0,52.15
2016-01-29,000157.SZ,6,0.1404,2,1343.1770107234,26.164132378031,2,,,2,0,2,0,0,0,
2016-01-29,002252.SZ,4,0.5143,11.12,-11.623055843736,,2,,,2,1,1,0,0,0,
2016-01-29,600023.SH,7,0.6664,15.25,49.129829801484,21.919595134794,,,,,,,,,,
2016-01-29,601018.SH,5,0.25,9,16.217788737501,8.0471368734055,3,,1,2,0,2,1,0,0,
2016-01-29,002558.SZ,1,0.0349,,160.34521558862,,,,,,,,,,,
2016-01-29,600028.SH,10,0.41,8.15,42.451687502717,21.222303315801,4,,,4,1,1,2,0,0,5.9775
2016-01-29,600068.SH,8,0.655,13.6,14.248691208629,14.06377751279,1,,,1,0,1,0,0,0,
2016-01-29,000166.SZ,8,0.3957,17.655,-18.439886894842,5.3785048885811,2,,,1,0,2,0,0,0,
2016-01-29,600606.SH,6,0.7589,15.45,34.592582786603,23.476418508558,2,,,2,1,1,0,0,0,15.18
2016-01-29,600809.SH,16,0.6325,13.1,5.4270856823172,39.096750625271,6,1,,5,1,4,1,0,0,24.05
2016-01-29,601688.SH,21,1.53,12.7,-0.18108975491988,3.998222713609,4,1,1,2,2,2,0,0,0,23.2
2016-01-29,000423.SZ,17,3.02,22.1,21.801937771336,7.3313179132703,3,,,3,3,0,0,0,0,
2016-01-29,601169.SH,18,1.2647,16.2,16.534269260843,7.451749269054,6,,1,5,3,3,0,0,0,
2016-01-29,000100.SZ,13,0.327,14.8,51.780643952881,23.673919858425,3,,,3,1,1,1,0,0,4.66
2016-01-29,601555.SH,13,0.855,15.25,-4.0795683906698,6.797017092627,3,,1,2,2,1,0,0,0,
2016-01-29,000630.SZ,2,0.0866,6.08,224.26713808049,40.168770664362,,,,,,,,,,
2016-01-29,300003.SZ,16,0.4435,17.83,49.075686949568,36.044922229268,3,,,3,2,1,0,0,0,
2016-01-29,002142.SZ,17,1.8978,17.73,16.955279923777,21.273695018433,8,2,,6,3,3,2,0,0,22
2016-01-29,600115.SH,14,0.6197,20.1,94.789709746122,20.856554361475,5,,1,4,1,4,0,0,0,
2016-01-29,600547.SH,8,0.56,7.78,24.552022164801,21.155830174399,2,,,2,2,0,0,0,0,
2016-01-29,600674.SH,11,0.94,18.9,6.6926218682168,0.90042663378,3,,,3,1,2,0,0,0,
2016-01-29,600682.SH,5,0.5048,12.75,24.399952159689,35.844098516475,4,,,4,2,1,1,0,0,56.375
2016-01-29,000961.SZ,7,0.4218,11.8,354.88870598878,110.26237804927,2,,,2,1,1,0,0,0,19.85
2016-01-29,002475.SZ,12,0.8028,21.78,39.065250371654,39.440662620205,2,,,1,2,0,0,0,0,
2016-01-29,600705.SH,11,0.3826,17.035,57.783865812864,24.610536395232,2,,,2,2,0,0,0,0,
2016-01-29,600089.SH,9,0.7813,10.68,34.015816889758,12.346084384607,1,,,1,0,1,0,0,0,15
2016-01-29,000413.SZ,7,0.3818,14.93,6.2818048764729,15.217868543269,,,,,,,,,,
2016-01-29,600487.SH,13,0.5725,14.1,24.347828924619,30.509379575181,6,,,6,5,1,0,0,0,21
2016-01-29,601919.SH,6,0.05,0.5,182.42026539418,25.926024116069,3,,1,2,0,2,1,0,0,
2016-01-29,601111.SH,13,0.7215,13.5,37.461473852589,23.582761912943,6,,2,4,1,5,0,0,0,10.5
2016-01-29,600663.SH,7,0.6369,14.83,16.126539263911,16.012336857935,2,1,,1,2,0,0,0,0,52.5
2016-01-29,601166.SH,24,2.78,16.79,7.0951096867303,9.46941413272,10,,,10,6,3,1,0,0,17
2016-01-29,601328.SH,14,0.89,12.3,-1.0356742208437,6.4310261137494,7,,,7,3,3,1,0,0,
2016-01-29,601238.SH,4,1.025,14.75,45.725616099088,12.953334405691,2,,,2,1,0,1,0,0,
2016-01-29,600177.SH,5,1.5617,19.8,-18.455255310639,,1,,,1,1,0,0,0,0,
2016-01-29,000776.SZ,14,1.47,15.095,-11.957433072261,-0.84913400394238,4,1,,2,3,1,0,0,0,28.82
2016-01-29,300072.SZ,12,1.0675,24.59,55.004356066958,,4,,,3,4,0,0,0,0,54.6
2016-01-29,600688.SH,10,0.31,15.21,7.5761380150463,0.089045874813154,4,1,,3,2,1,1,0,0,6.2
2016-01-29,000839.SZ,3,0.1023,8.25,41.996893569036,,,,,,,,,,,
2016-01-29,600176.SH,18,0.4774,19.5,18.966801018013,20.483896859453,4,,,4,2,2,0,0,0,34
2016-01-29,600919.SH,,,,,11.933539026206,,,,,,,,,,
2016-01-29,601229.SH,,,,,18.833215457582,,,,,,,,,,
2016-01-29,601878.SH,,,,,,,,,,,,,,,
2016-01-29,601228.SH,,,,,,,,,,,,,,,
2016-01-29,601212.SH,,,,,,,,,,,,,,,
2016-01-29,601611.SH,,,,,13.950592162285,,,,,,,,,,
2016-01-29,603260.SH,,,,,41.41547909255,,,,,,,,,,
2016-01-29,601828.SH,,,,,15.671088023977,,,,,,,,,,
2016-01-29,001965.SZ,,,,,14.234599842483,,,,,,,,,,
2016-01-29,603858.SH,,,,,,,,,,,,,,,
2016-01-29,000723.SZ,,,,,21.555665858068,,,,,,,,,,
2016-01-29,601838.SH,,,,,15.513215205296,,,,,,,,,,
2016-01-29,600909.SH,,,,,3.6834024232136,,,,,,,,,,
2016-01-29,600926.SH,,,,,16.516796591593,,,,,,,,,,
2016-01-29,600977.SH,,,,,16.70539989069,,,,,,,,,,
2016-01-29,601881.SH,,,,,-4.3821828638574,,,,,,,,,,
2016-01-29,002925.SZ,,,,,14.88001927078,,,,,,,,,,
2016-01-29,601997.SH,,,,,16.60828322085,,,,,,,,,,
2016-01-29,002608.SZ,,,,,12.56252669963,,,,,,,,,,
2016-01-29,002602.SZ,,,,,28.801496994539,,,,,,,,,,
2016-01-29,603833.SH,,,,,23.164300590436,,,,,,,,,,
2016-01-29,600339.SH,,,,,48.311245088719,,,,,,,,,,
2016-01-29,601216.SH,,,,,,,,,,,,,,,
2016-01-29,601108.SH,,,,,0.79311726221103,,,,,,,,,,
2016-01-29,600025.SH,,,,,25.217157585647,,,,,,,,,,
2016-01-29,603160.SH,,,,,14.898313624458,,,,,,,,,,
2016-01-29,002352.SZ,,,,,15.000626899571,,,,,,,,,,
2016-01-29,600346.SH,,,,,91.844992900983,,,,,,,,,,
2016-01-29,002797.SZ,,,,,5.0355221693346,,,,,,,,,,
2016-01-29,000623.SZ,,,,,,,,,,,,,,,
2016-01-29,002625.SZ,,,,,,,,,,,,,,,
2016-02-29,601985.SH,8,0.298,12.705,25.422852513645,18.263059945391,1,,,1,0,1,0,0,0,11.07
2016-02-29,300144.SZ,27,0.64,15.15,44.45143811296,17.552842954068,16,2,1,13,8,8,0,0,0,36.6367
2016-02-29,600029.SH,14,0.83,19.5,108.83960279334,25.656510335212,5,,,5,2,3,0,0,0,10.6
2016-02-29,600690.SH,20,0.8735,17.39,24.674514072903,14.781727372431,3,,,2,2,0,1,0,0,11.35
2016-02-29,601958.SH,2,0.0303,0.01,186.95978905813,83.981219875216,,,,,,,,,,
2016-02-29,002673.SZ,8,0.775,12.5,18.214168711468,2.7756394595907,,,,,,,,,,
2016-02-29,600031.SH,4,0.0601,1.9,232.3893618403,57.799503090673,1,,,1,0,1,0,0,0,
2016-02-29,002236.SZ,18,0.6995,24.0,44.418234906109,20.86761026093,9,,,9,6,1,2,0,0,43.8
2016-02-29,601988.SH,14,0.58,13.19,0.69531524514701,7.7022785487089,6,,,6,1,3,1,1,0,
2016-02-29,002385.SZ,16,0.2759,12.8,79.306354634897,-2.1212362752483,8,,,8,6,2,0,0,0,16.64
2016-02-29,000651.SZ,16,2.6125,27.0,24.243245836886,16.219586603906,3,,,3,3,0,0,0,0,27.8
2016-02-29,002074.SZ,21,1.1057,36.95,61.881599886738,10.899967156419,11,1,1,9,9,2,0,0,0,42.6333
2016-02-29,002456.SZ,13,0.9732,13.3,98.924276541129,66.092076792842,3,,,3,2,1,0,0,0,
2016-02-29,000826.SZ,15,1.8431,22.3,68.076696250098,22.139063222272,1,,,1,1,0,0,0,0,
2016-02-29,600886.SH,8,0.8885,16.0,14.189727084214,12.927355733074,5,,,5,3,2,0,0,0,12.1
2016-02-29,000786.SZ,9,0.9,13.5,42.661213138138,16.029132777288,1,,,1,1,0,0,0,0,
2016-02-29,601186.SH,6,1.0111,11.8,8.2568764765816,14.999506558205,1,,,1,1,0,0,0,0,
2016-02-29,000625.SZ,20,2.68,29.725,26.2385513987,-14.491043828219,6,,,6,4,2,0,0,0,19.5
2016-02-29,601012.SH,18,0.4957,14.49,68.214153449625,3.1947266257213,14,,,14,11,3,0,0,0,16.3286
2016-02-29,300015.SZ,22,0.5695,19.74,34.304037619827,35.163374591699,11,,,11,7,4,0,0,0,39.445
2016-02-29,600050.SH,10,0.275,7.3,66.351319830714,165.00430363223,4,,,4,2,1,0,1,0,3.8
2016-02-29,601933.SH,19,0.1233,12.65,91.862720947005,18.240362742778,9,,,9,4,5,0,0,0,10.9
2016-02-29,002624.SZ,17,0.2738,24.95,94.235868596238,20.484986837172,9,,,6,5,4,0,0,0,47.92
2016-02-29,600157.SH,9,0.0631,3.45,21.536069150273,54.852034388776,5,,,5,2,1,2,0,0,
2016-02-29,002024.SZ,14,0.0271,0.9,-86.66589305853,1.3421218767286,8,1,,7,3,4,1,0,0,18.7333
2016-02-29,601099.SH,7,0.2564,9.11,-2.1011660823842,,,,,,,,,,,
2016-02-29,300408.SZ,5,0.6303,20.6,21.836179599957,29.523588459376,4,,,3,3,1,0,0,0,41.36
2016-02-29,600196.SH,10,1.3976,14.975,28.493898658925,13.466511649459,2,,,2,1,1,0,0,0,22
2016-02-29,600018.SH,9,0.32,11.9,13.057351835984,3.9116528213276,1,,,1,0,1,0,0,0,6.07
2016-02-29,600900.SH,9,0.6825,12.96,34.667848990351,0.87702197865172,4,,,4,3,1,0,0,0,15.35
2016-02-29,601021.SH,15,2.62,26.9,57.867692272925,26.405803634294,5,1,,4,5,0,0,0,0,81.15
2016-02-29,600271.SH,11,1.1696,22.05,37.257944976977,18.151867410251,,,,,,,,,,
2016-02-29,600585.SH,12,1.769,11.4,24.947164043524,26.582591121214,3,,,3,3,0,0,0,0,25
2016-02-29,600016.SH,14,1.33,15.36,6.4708050429553,7.9101200795929,6,,,6,3,3,0,0,0,12
2016-02-29,002470.SZ,15,0.4793,16.5,38.594709512406,34.563704838122,8,,,8,7,1,0,0,0,25.125
2016-02-29,601607.SH,6,1.27,10.4,18.795742877317,13.877947021929,2,,,2,0,2,0,0,0,
2016-02-29,600741.SH,10,1.7018,19.55,13.558641524068,9.738389660379,1,,,1,0,1,0,0,0,
2016-02-29,600372.SH,11,0.5,12.77,83.00365482204,13.579301594003,2,,,2,0,2,0,0,0,59.5
2016-02-29,000768.SZ,16,0.2554,5.28,75.387025549414,23.196044858726,3,,,3,1,2,0,0,0,40
2016-02-29,601390.SH,8,0.5624,10.9,4.3134259668678,13.871223642212,2,,,2,0,2,0,0,0,
2016-02-29,002065.SZ,8,0.892,16.35,28.378498624947,31.4878625552,,,,,,,,,,
2016-02-29,002739.SZ,22,1.538,28.9,51.744693963057,17.67835926572,9,1,,7,6,3,0,0,0,122.22
2016-02-29,002007.SZ,18,0.8438,17.365,35.19890432049,24.736270311073,5,,,5,3,2,0,0,0,46
2016-02-29,601727.SH,5,0.19,6.9,13.665731611868,21.463897051574,,,,,,,,,,
2016-02-29,600066.SH,18,1.78,27.135,12.886973738639,5.5092411063223,6,,,6,3,3,0,0,0,25.5
2016-02-29,600570.SH,13,1.0,21.35,27.923176865339,28.694465135293,4,1,,3,3,1,0,0,0,75
2016-02-29,000568.SZ,21,1.3808,18.285,30.583033897582,28.556551633721,6,,,6,5,0,1,0,0,35.8
2016-02-29,603799.SH,3,0.3,,160.7928758797,18.687502163136,1,,,1,0,0,1,0,0,
2016-02-29,601718.SH,2,0.41,,37.194477830432,,1,,,1,0,1,0,0,0,
2016-02-29,601211.SH,11,1.792,15.3,-6.6486614238764,17.573611103916,,,,,,,,,,
2016-02-29,000959.SZ,4,0.0355,0.45,113.89317851019,16.517008872084,2,1,,1,2,0,0,0,0,
2016-02-29,000792.SZ,4,0.6846,6,141.79369145431,-165.44778127623,2,1,,1,1,0,1,0,0,20
2016-02-29,300027.SZ,16,0.4656,18.4,33.341511470588,11.215057934651,1,,,1,0,1,0,0,0,
2016-02-29,000338.SZ,4,0.7014,5.4,192.94791337808,10.782080629561,2,,,2,0,1,1,0,0,9
2016-02-29,000963.SZ,17,3.0095,34.53,33.597171542426,23.642523511262,3,,,3,3,0,0,0,0,
2016-02-29,600010.SH,4,0.0055,0.1,79.858278682596,,2,,,2,2,0,0,0,0,
2016-02-29,002294.SZ,9,1.49,27.17,31.860479984152,14.752581223935,7,1,2,4,3,4,0,0,0,36.9667
2016-02-29,600104.SH,20,2.861,16.745,7.7332067563027,8.3397197882678,2,,,2,1,1,0,0,0,21
2016-02-29,601377.SH,11,0.5085,10.6,3.4103983288117,-4.490126542958,1,,,1,1,0,0,0,0,12
2016-02-29,300251.SZ,16,0.2269,12.635,65.959750893255,17.20331522787,5,,,3,0,3,2,0,0,26.47
2016-02-29,002500.SZ,6,0.4889,12.9,-1.1384164364514,33.642252892064,,,,,,,,,,
2016-02-29,300059.SZ,14,0.7206,41.5,44.861432233294,49.28998013141,2,,,1,1,1,0,0,0,68.96
2016-02-29,600887.SH,26,0.8894,21.7,17.20647649509,12.406223809423,3,,,3,1,2,0,0,0,14.4
2016-02-29,002594.SZ,18,1.1987,10.35,27.19137156871,13.299214844903,7,1,,6,5,2,0,0,0,82.0667
2016-02-29,600816.SH,6,1.355,36.1,26.005105937211,5.316005128768,2,,,2,2,0,0,0,0,
2016-02-29,002153.SZ,6,0.5236,20.5,54.092314781968,19.751249699354,,,,,,,,,,
2016-02-29,601336.SH,16,3.635,17.6,26.729026993954,36.176599898454,3,1,,2,1,1,1,0,0,43
2016-02-29,600703.SH,14,0.6458,17.05,59.409602106794,23.552526185849,1,,,1,1,0,0,0,0,
2016-02-29,600660.SH,7,1.237,18.1,19.272094875078,16.587506525978,2,,,2,0,2,0,0,0,22
2016-02-29,601899.SH,6,0.101,6.85,43.242579767356,27.206211513207,3,,,3,1,1,1,0,0,3.685
2016-02-29,000503.SZ,3,0.0389,1.5,109.39712521303,265.0224952425,1,,,1,1,0,0,0,0,
2016-02-29,601198.SH,8,0.93,14.39,6.5066754590022,13.017696548521,1,,,,0,1,0,0,0,
2016-02-29,002310.SZ,14,0.3446,12.65,44.324713582994,23.59784750465,6,,1,5,1,5,0,0,0,24.45
2016-02-29,300017.SZ,29,1.5518,34.695,55.667552689213,21.15057840946,12,,1,11,8,4,0,0,0,81.28
2016-02-29,000402.SZ,7,1.1124,11.35,48.484959954314,13.723376756469,2,,,2,0,2,0,0,0,
2016-02-29,000709.SZ,5,0.0545,1.25,24.930200407177,45.332500483361,3,1,,2,2,0,1,0,0,3.9
2016-02-29,601766.SH,13,0.54,15.04,18.935734504144,14.592926638764,1,,,1,0,0,1,0,0,
2016-02-29,601633.SH,15,1.22,22.1,35.130620532133,15.003595235232,4,,,4,1,2,1,0,0,11.5
2016-02-29,600188.SH,12,0.1965,2.35,-11.000770202696,12.447265203947,5,,,5,2,1,2,0,0,9.37
2016-02-29,000001.SZ,18,1.4646,14.9,14.640869340905,9.6553863585665,6,,,6,5,1,0,0,0,16.5
2016-02-29,002146.SZ,13,0.92,18.75,65.643839671106,27.803034492718,5,,,5,2,2,1,0,0,
